PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-10T11:00:00Z,2021-07-10T10:00:00Z,PT60M,24.4,-121,0.0,7.9,111,881,749,860,861,970,17.0,35.0,0.0,917.7,262,2.9,32,0.18
2021-07-10T12:00:00Z,2021-07-10T11:00:00Z,PT60M,26.0,-146,0.0,8.0,117,894,819,935,959,965,17.2,31.9,0.0,917.4,257,3.7,24,0.18
2021-07-10T13:00:00Z,2021-07-10T12:00:00Z,PT60M,27.2,178,0.0,7.8,118,898,841,959,991,962,17.7,29.3,0.0,917.2,257,4.4,21,0.18
2021-07-10T14:00:00Z,2021-07-10T13:00:00Z,PT60M,28.0,143,0.0,7.6,117,891,811,928,951,964,18.3,27.7,0.0,916.9,265,4.5,24,0.18
2021-07-10T15:00:00Z,2021-07-10T14:00:00Z,PT60M,28.5,119,0.0,8.0,113,872,733,846,845,967,19.1,27.7,0.0,916.6,277,4.5,33,0.18
2021-07-10T16:00:00Z,2021-07-10T15:00:00Z,PT60M,28.7,103,0.0,8.4,105,842,616,720,682,959,19.6,27.9,0.0,916.4,287,4.6,43,0.18
2021-07-10T17:00:00Z,2021-07-10T16:00:00Z,PT60M,28.6,92,0.0,8.6,92,794,468,561,479,924,19.6,28.4,0.0,916.2,295,4.5,54,0.18
2021-07-10T18:00:00Z,2021-07-10T17:00:00Z,PT60M,27.9,82,0.0,9.2,76,714,305,381,258,838,19.3,31.0,0.0,916.2,298,4.3,65,0.18
2021-07-10T19:00:00Z,2021-07-10T18:00:00Z,PT60M,25.9,73,0.0,10.7,54,567,144,198,67,501,18.6,38.4,0.0,916.4,303,3.8,76,0.18
2021-07-10T20:00:00Z,2021-07-10T19:00:00Z,PT60M,22.6,63,17.0,11.9,22,162,21,43,18,41,18.0,50.8,0.0,916.8,321,3.6,86,0.18
2021-07-10T21:00:00Z,2021-07-10T20:00:00Z,PT60M,19.6,53,33.4,12.5,0,0,0,0,0,0,17.7,63.8,0.0,917.1,349,3.7,95,0.18
2021-07-10T22:00:00Z,2021-07-10T21:00:00Z,PT60M,17.9,41,0.1,12.9,0,0,0,0,0,0,17.0,72.3,0.0,917.3,6,3.8,103,0.18
2021-07-10T23:00:00Z,2021-07-10T22:00:00Z,PT60M,17.0,29,0.0,12.5,0,0,0,0,0,0,16.9,74.8,0.0,917.2,19,3.1,110,0.18
2021-07-11T00:00:00Z,2021-07-10T23:00:00Z,PT60M,16.4,14,0.0,11.9,0,0,0,0,0,0,17.8,75.1,0.0,917.1,38,2.4,114,0.18
2021-07-11T01:00:00Z,2021-07-11T00:00:00Z,PT60M,15.9,-1,0.0,11.7,0,0,0,0,0,0,18.5,76.2,0.0,916.9,46,2.1,115,0.18
2021-07-11T02:00:00Z,2021-07-11T01:00:00Z,PT60M,15.5,-16,0.0,11.7,0,0,0,0,0,0,18.8,78.2,0.0,916.6,43,2.2,113,0.18
2021-07-11T03:00:00Z,2021-07-11T02:00:00Z,PT60M,15.1,-30,7.7,11.7,0,0,0,0,0,0,19.0,80.3,0.0,916.2,43,2.2,109,0.18
2021-07-11T04:00:00Z,2021-07-11T03:00:00Z,PT60M,14.8,-43,19.2,11.6,0,0,0,0,0,0,18.9,81.3,0.0,915.8,41,2.1,102,0.18
2021-07-11T05:00:00Z,2021-07-11T04:00:00Z,PT60M,14.6,-54,18.0,11.5,0,0,0,0,0,0,18.6,81.6,0.0,915.6,35,1.9,94,0.18
2021-07-11T06:00:00Z,2021-07-11T05:00:00Z,PT60M,15.2,-64,59.4,11.6,16,0,0,16,15,16,18.2,79.0,0.0,915.5,36,1.6,85,0.18
2021-07-11T07:00:00Z,2021-07-11T06:00:00Z,PT60M,17.1,-74,22.0,11.7,102,218,58,160,97,298,18.0,70.6,0.0,915.4,48,1.2,75,0.18
2021-07-11T08:00:00Z,2021-07-11T07:00:00Z,PT60M,19.3,-83,6.1,11.5,144,470,214,358,273,668,18.2,60.7,0.0,915.2,80,0.9,64,0.18
2021-07-11T09:00:00Z,2021-07-11T08:00:00Z,PT60M,21.4,-93,11.0,11.2,221,452,275,496,439,708,18.4,52.1,0.0,914.9,151,0.6,53,0.18
2021-07-11T10:00:00Z,2021-07-11T09:00:00Z,PT60M,23.5,-105,0.0,10.7,152,754,561,713,681,923,18.5,44.2,0.0,914.5,214,1.2,42,0.18
2021-07-11T11:00:00Z,2021-07-11T10:00:00Z,PT60M,25.9,-121,0.0,10.0,161,791,672,833,834,937,19.1,36.9,0.0,914.1,229,2.5,32,0.18
2021-07-11T12:00:00Z,2021-07-11T11:00:00Z,PT60M,28.0,-146,0.0,9.1,162,816,747,908,931,936,20.2,30.7,0.0,913.6,229,3.3,24,0.18
2021-07-11T13:00:00Z,2021-07-11T12:00:00Z,PT60M,30.3,178,0.0,7.2,156,833,779,935,965,937,20.2,23.6,0.0,912.7,218,3.8,21,0.18
2021-07-11T14:00:00Z,2021-07-11T13:00:00Z,PT60M,32.2,143,0.0,5.3,147,838,762,910,932,944,19.2,18.5,0.0,911.7,233,5.4,24,0.18
2021-07-11T15:00:00Z,2021-07-11T14:00:00Z,PT60M,32.5,119,0.0,5.0,134,832,699,833,832,950,19.2,17.8,0.0,911.1,266,6.9,33,0.18
2021-07-11T16:00:00Z,2021-07-11T15:00:00Z,PT60M,31.6,104,0.0,5.1,117,812,594,711,674,945,19.1,18.9,0.0,911.0,280,8.5,43,0.18
2021-07-11T17:00:00Z,2021-07-11T16:00:00Z,PT60M,30.0,92,0.0,5.9,100,770,454,554,475,910,18.9,21.8,0.0,910.9,283,9.3,54,0.18
2021-07-11T18:00:00Z,2021-07-11T17:00:00Z,PT60M,27.7,82,0.0,7.3,83,686,292,375,257,819,18.4,27.5,0.0,911.1,291,9.0,65,0.18
2021-07-11T19:00:00Z,2021-07-11T18:00:00Z,PT60M,25.1,73,47.5,8.4,78,102,34,111,84,187,17.0,34.6,0.0,911.6,295,8.1,76,0.18
2021-07-11T20:00:00Z,2021-07-11T19:00:00Z,PT60M,21.7,63,54.9,9.4,21,0,0,21,19,21,15.9,45.6,0.0,912.1,305,7.0,86,0.18
2021-07-11T21:00:00Z,2021-07-11T20:00:00Z,PT60M,18.4,53,60.3,10.4,0,0,0,0,0,0,16.1,59.5,0.0,912.8,321,5.8,95,0.18
2021-07-11T22:00:00Z,2021-07-11T21:00:00Z,PT60M,16.2,42,76.9,10.9,0,0,0,0,0,0,17.0,71.1,0.0,913.5,336,4.6,103,0.18
2021-07-11T23:00:00Z,2021-07-11T22:00:00Z,PT60M,14.8,29,85.4,11.1,0,0,0,0,0,0,18.0,78.5,0.0,913.7,341,3.8,110,0.18
2021-07-12T00:00:00Z,2021-07-11T23:00:00Z,PT60M,13.9,14,88.2,10.9,0,0,0,0,0,0,19.7,82.1,0.0,913.8,344,3.1,114,0.18
2021-07-12T01:00:00Z,2021-07-12T00:00:00Z,PT60M,13.3,-1,91.6,10.6,0,0,0,0,0,0,21.5,84.1,0.0,913.7,349,2.6,115,0.18
2021-07-12T02:00:00Z,2021-07-12T01:00:00Z,PT60M,13.0,-16,91.7,10.4,0,0,0,0,0,0,22.1,84.0,0.0,913.7,344,2.6,113,0.18
2021-07-12T03:00:00Z,2021-07-12T02:00:00Z,PT60M,13.1,-30,82.0,10.1,0,0,0,0,0,0,19.8,81.7,0.0,913.6,329,2.6,109,0.18
2021-07-12T04:00:00Z,2021-07-12T03:00:00Z,PT60M,12.8,-43,56.2,9.3,0,0,0,0,0,0,16.2,79.5,0.0,913.5,313,3.0,103,0.18
2021-07-12T05:00:00Z,2021-07-12T04:00:00Z,PT60M,12.0,-54,24.2,8.2,0,1,0,0,0,0,13.5,77.3,0.0,913.7,305,3.8,94,0.18
2021-07-12T06:00:00Z,2021-07-12T05:00:00Z,PT60M,11.6,-64,3.9,7.2,30,191,23,54,24,55,12.0,74.2,0.0,914.2,302,4.8,85,0.18
2021-07-12T07:00:00Z,2021-07-12T06:00:00Z,PT60M,12.2,-74,0.1,6.5,54,612,165,219,80,572,12.0,68.5,0.0,914.7,304,5.6,75,0.18
2021-07-12T08:00:00Z,2021-07-12T07:00:00Z,PT60M,13.8,-83,0.0,5.7,69,767,339,408,286,881,12.4,58.2,0.0,915.0,311,5.8,64,0.18
2021-07-12T09:00:00Z,2021-07-12T08:00:00Z,PT60M,15.6,-93,2.1,4.5,101,796,476,578,501,930,12.0,47.4,0.0,915.2,309,6.2,53,0.18
2021-07-12T10:00:00Z,2021-07-12T09:00:00Z,PT60M,16.5,-105,14.7,3.6,265,502,381,646,617,782,11.4,42.1,0.0,915.7,302,7.4,42,0.18
2021-07-12T11:00:00Z,2021-07-12T10:00:00Z,PT60M,16.8,-121,2.7,3.6,125,859,726,851,851,962,11.3,41.2,0.0,916.1,299,7.6,32,0.18
2021-07-12T12:00:00Z,2021-07-12T11:00:00Z,PT60M,17.3,-146,41.7,3.9,510,48,44,554,516,556,11.6,41.1,0.0,916.3,296,7.5,24,0.18
2021-07-12T13:00:00Z,2021-07-12T12:00:00Z,PT60M,17.7,178,33.6,4.4,476,182,170,646,622,647,12.1,41.5,0.0,916.5,294,7.8,21,0.18
2021-07-12T14:00:00Z,2021-07-12T13:00:00Z,PT60M,18.1,143,36.0,4.5,501,112,102,602,569,609,12.6,40.6,0.0,916.6,295,7.5,25,0.18
2021-07-12T15:00:00Z,2021-07-12T14:00:00Z,PT60M,18.6,119,30.3,4.4,484,136,115,599,569,622,13.0,39.1,0.0,916.7,299,7.3,33,0.18
2021-07-12T16:00:00Z,2021-07-12T15:00:00Z,PT60M,18.4,104,26.4,4.4,258,381,282,540,509,647,13.3,39.6,0.0,916.9,305,7.5,43,0.18
2021-07-12T17:00:00Z,2021-07-12T16:00:00Z,PT60M,17.7,92,43.6,4.5,269,85,53,322,294,365,13.4,41.7,0.0,917.3,310,7.3,54,0.18
2021-07-12T18:00:00Z,2021-07-12T17:00:00Z,PT60M,16.6,82,39.5,4.3,167,153,64,231,192,336,13.1,44.2,0.0,917.8,317,6.5,65,0.18
2021-07-12T19:00:00Z,2021-07-12T18:00:00Z,PT60M,15.4,73,45.0,4.4,106,1,0,107,99,107,12.9,47.8,0.0,918.4,329,5.5,76,0.18
2021-07-12T20:00:00Z,2021-07-12T19:00:00Z,PT60M,13.4,63,30.8,4.8,31,3,0,32,29,32,12.7,56.3,0.0,919.1,342,4.5,86,0.18
2021-07-12T21:00:00Z,2021-07-12T20:00:00Z,PT60M,11.1,53,32.6,5.2,0,0,0,0,0,0,12.5,67.0,0.0,919.9,355,3.8,95,0.18
2021-07-12T22:00:00Z,2021-07-12T21:00:00Z,PT60M,10.0,42,0.1,5.3,0,0,0,0,0,0,12.4,72.5,0.0,920.6,357,3.3,103,0.18
2021-07-12T23:00:00Z,2021-07-12T22:00:00Z,PT60M,9.3,29,0.0,5.2,0,0,0,0,0,0,12.4,75.3,0.0,920.8,346,2.7,110,0.18
2021-07-13T00:00:00Z,2021-07-12T23:00:00Z,PT60M,8.7,14,0.0,5.2,0,0,0,0,0,0,12.5,78.3,0.0,920.9,337,2.7,114,0.18
2021-07-13T01:00:00Z,2021-07-13T00:00:00Z,PT60M,8.3,-1,0.0,5.0,0,0,0,0,0,0,12.5,80.0,0.0,920.9,333,3.0,115,0.18
2021-07-13T02:00:00Z,2021-07-13T01:00:00Z,PT60M,8.0,-16,0.0,4.8,0,0,0,0,0,0,12.3,80.3,0.0,920.8,329,3.1,114,0.18
2021-07-13T03:00:00Z,2021-07-13T02:00:00Z,PT60M,7.6,-30,0.0,4.6,0,0,0,0,0,0,12.2,80.9,0.0,920.6,328,3.4,109,0.18
2021-07-13T04:00:00Z,2021-07-13T03:00:00Z,PT60M,7.2,-43,0.0,4.3,0,0,0,0,0,0,12.5,82.0,0.0,920.3,331,3.4,103,0.18
2021-07-13T05:00:00Z,2021-07-13T04:00:00Z,PT60M,6.8,-54,6.7,4.1,0,0,0,0,0,0,12.9,83.1,0.0,920.4,330,3.0,95,0.18
2021-07-13T06:00:00Z,2021-07-13T05:00:00Z,PT60M,7.5,-64,6.7,4.2,28,195,22,50,22,42,13.8,79.7,0.0,920.7,318,2.3,85,0.18
2021-07-13T07:00:00Z,2021-07-13T06:00:00Z,PT60M,9.5,-74,23.1,4.6,101,212,69,170,119,322,14.7,71.5,0.0,921.0,307,2.0,75,0.18
2021-07-13T08:00:00Z,2021-07-13T07:00:00Z,PT60M,11.8,-83,1.8,5.1,97,667,290,387,275,815,15.5,63.5,0.0,921.3,308,2.2,64,0.18
2021-07-13T09:00:00Z,2021-07-13T08:00:00Z,PT60M,13.9,-93,19.9,5.6,278,302,187,465,421,614,16.2,57.4,0.0,921.2,309,2.0,53,0.18
2021-07-13T10:00:00Z,2021-07-13T09:00:00Z,PT60M,15.8,-105,0.1,6.0,100,856,635,735,704,964,17.2,51.9,0.0,920.9,310,1.5,42,0.18
2021-07-13T11:00:00Z,2021-07-13T10:00:00Z,PT60M,17.7,-121,0.0,6.1,104,887,751,855,861,967,18.0,46.5,0.0,920.6,313,1.2,32,0.18
2021-07-13T12:00:00Z,2021-07-13T11:00:00Z,PT60M,19.3,-146,0.0,6.0,108,901,823,930,959,961,18.5,41.8,0.0,920.3,315,1.1,24,0.18
2021-07-13T13:00:00Z,2021-07-13T12:00:00Z,PT60M,20.7,178,0.0,5.8,112,900,841,953,989,956,18.9,37.8,0.0,920.0,319,1.4,21,0.18
2021-07-13T14:00:00Z,2021-07-13T13:00:00Z,PT60M,21.8,143,5.5,5.5,214,723,658,872,892,902,19.3,34.7,0.0,919.6,331,2.1,25,0.18
2021-07-13T15:00:00Z,2021-07-13T14:00:00Z,PT60M,22.5,119,16.4,5.3,351,419,352,704,691,770,19.6,32.7,0.0,919.2,343,3.3,33,0.18
2021-07-13T16:00:00Z,2021-07-13T15:00:00Z,PT60M,22.8,104,0.4,5.4,111,825,601,712,678,949,19.8,32.3,0.0,919.0,346,4.4,43,0.18
2021-07-13T17:00:00Z,2021-07-13T16:00:00Z,PT60M,22.4,92,21.9,5.7,251,306,186,438,394,580,19.9,33.9,0.0,918.7,351,5.0,54,0.18
2021-07-13T18:00:00Z,2021-07-13T17:00:00Z,PT60M,21.1,82,41.1,6.4,125,208,96,222,181,357,20.0,38.4,0.0,918.8,359,5.5,65,0.18
2021-07-13T19:00:00Z,2021-07-13T18:00:00Z,PT60M,18.9,73,34.2,7.2,114,50,10,124,106,140,20.1,46.5,0.0,919.3,9,5.8,76,0.18
2021-07-13T20:00:00Z,2021-07-13T19:00:00Z,PT60M,16.2,63,22.3,7.6,21,149,19,39,16,36,19.9,56.7,0.0,919.9,14,5.6,86,0.18
2021-07-13T21:00:00Z,2021-07-13T20:00:00Z,PT60M,13.8,53,38.2,7.9,0,0,0,0,0,0,19.2,67.7,0.0,920.5,13,5.2,95,0.18
2021-07-13T22:00:00Z,2021-07-13T21:00:00Z,PT60M,12.1,42,0.1,8.1,0,0,0,0,0,0,18.7,76.5,0.0,921.0,15,4.8,104,0.18
2021-07-13T23:00:00Z,2021-07-13T22:00:00Z,PT60M,11.0,29,0.0,8.0,0,0,0,0,0,0,18.4,81.5,0.0,921.3,23,3.8,110,0.18
2021-07-14T00:00:00Z,2021-07-13T23:00:00Z,PT60M,10.2,14,0.0,7.6,0,0,0,0,0,0,18.4,84.0,0.0,921.3,30,2.9,114,0.18
2021-07-14T01:00:00Z,2021-07-14T00:00:00Z,PT60M,9.7,-1,3.5,7.4,0,0,0,0,0,0,18.4,85.5,0.0,921.2,29,2.4,115,0.18
2021-07-14T02:00:00Z,2021-07-14T01:00:00Z,PT60M,9.3,-16,4.2,7.2,0,0,0,0,0,0,18.2,86.6,0.0,921.0,27,2.3,114,0.18
2021-07-14T03:00:00Z,2021-07-14T02:00:00Z,PT60M,9.0,-30,4.2,7.1,0,0,0,0,0,0,18.2,87.8,0.0,921.0,28,2.2,109,0.18
2021-07-14T04:00:00Z,2021-07-14T03:00:00Z,PT60M,8.7,-43,0.0,7.0,0,0,0,0,0,0,18.1,88.9,0.0,920.9,34,2.0,103,0.18
2021-07-14T05:00:00Z,2021-07-14T04:00:00Z,PT60M,8.5,-54,2.3,6.9,0,0,0,0,0,0,18.1,89.6,0.0,920.9,38,2.0,95,0.18
2021-07-14T06:00:00Z,2021-07-14T05:00:00Z,PT60M,9.0,-64,6.6,7.0,27,167,22,50,22,58,17.8,87.6,0.0,921.2,34,2.0,85,0.18
2021-07-14T07:00:00Z,2021-07-14T06:00:00Z,PT60M,10.7,-74,0.0,7.5,61,546,146,207,81,525,17.1,80.5,0.0,921.5,27,2.1,75,0.18
2021-07-14T08:00:00Z,2021-07-14T07:00:00Z,PT60M,13.0,-83,0.0,7.8,85,699,307,392,279,837,16.2,70.6,0.0,921.7,24,2.2,64,0.18
2021-07-14T09:00:00Z,2021-07-14T08:00:00Z,PT60M,15.2,-93,0.0,7.6,101,787,473,574,501,926,15.8,60.3,0.0,921.6,23,1.9,53,0.18
2021-07-14T10:00:00Z,2021-07-14T09:00:00Z,PT60M,17.5,-105,0.5,6.8,117,829,612,729,700,957,16.0,49.4,0.0,921.4,29,1.6,42,0.18
2021-07-14T11:00:00Z,2021-07-14T10:00:00Z,PT60M,19.4,-121,1.0,5.7,128,850,721,849,855,957,16.3,40.5,0.0,921.1,48,1.4,32,0.18
2021-07-14T12:00:00Z,2021-07-14T11:00:00Z,PT60M,20.8,-146,0.0,4.5,113,899,820,933,964,963,16.9,34.2,0.0,920.9,61,1.5,24,0.18
2021-07-14T13:00:00Z,2021-07-14T12:00:00Z,PT60M,22.3,178,0.0,3.7,107,911,850,957,997,960,17.5,29.7,0.0,920.7,58,1.7,21,0.18
2021-07-14T14:00:00Z,2021-07-14T13:00:00Z,PT60M,23.4,143,0.0,3.6,107,903,820,927,956,962,17.9,27.5,0.0,920.3,45,1.9,25,0.18
2021-07-14T15:00:00Z,2021-07-14T14:00:00Z,PT60M,23.8,120,1.0,3.7,119,855,718,837,841,954,18.4,27.0,0.0,919.9,28,2.3,33,0.18
2021-07-14T16:00:00Z,2021-07-14T15:00:00Z,PT60M,23.8,104,8.0,4.2,209,617,450,660,629,849,19.0,28.1,0.0,919.5,16,3.4,43,0.18
2021-07-14T17:00:00Z,2021-07-14T16:00:00Z,PT60M,23.3,92,12.2,5.1,211,465,278,489,434,724,19.8,30.8,0.0,919.3,13,4.5,54,0.18
2021-07-14T18:00:00Z,2021-07-14T17:00:00Z,PT60M,22.0,83,6.6,6.0,127,533,217,344,246,713,20.7,35.4,0.0,919.2,14,5.2,65,0.18
2021-07-14T19:00:00Z,2021-07-14T18:00:00Z,PT60M,20.1,73,4.4,7.2,68,443,113,182,79,427,21.5,43.2,0.0,919.4,17,5.2,76,0.18
2021-07-14T20:00:00Z,2021-07-14T19:00:00Z,PT60M,17.2,64,22.5,8.2,25,83,11,36,21,38,22.1,55.2,0.0,919.9,33,4.2,86,0.18
2021-07-14T21:00:00Z,2021-07-14T20:00:00Z,PT60M,14.6,53,32.2,8.4,0,0,0,0,0,0,22.2,66.5,0.0,920.5,53,3.3,95,0.18
2021-07-14T22:00:00Z,2021-07-14T21:00:00Z,PT60M,13.1,42,1.4,8.4,0,0,0,0,0,0,21.4,73.3,0.0,921.0,47,3.0,104,0.18
2021-07-14T23:00:00Z,2021-07-14T22:00:00Z,PT60M,12.0,29,0.0,8.3,0,0,0,0,0,0,19.9,78.1,0.0,921.2,33,3.1,110,0.18
2021-07-15T00:00:00Z,2021-07-14T23:00:00Z,PT60M,11.2,15,0.0,7.8,0,0,0,0,0,0,18.8,79.6,0.0,921.1,26,2.7,114,0.18
2021-07-15T01:00:00Z,2021-07-15T00:00:00Z,PT60M,10.7,-1,11.3,7.1,0,0,0,0,0,0,17.7,78.6,0.0,920.8,19,2.2,115,0.18
2021-07-15T02:00:00Z,2021-07-15T01:00:00Z,PT60M,10.1,-16,18.2,6.3,0,0,0,0,0,0,16.3,77.1,0.0,920.6,20,2.2,114,0.18
2021-07-15T03:00:00Z,2021-07-15T02:00:00Z,PT60M,9.7,-30,25.6,5.4,0,0,0,0,0,0,15.0,74.4,0.0,920.3,21,2.4,110,0.18
2021-07-15T04:00:00Z,2021-07-15T03:00:00Z,PT60M,9.4,-43,17.6,4.4,0,0,0,0,0,0,14.1,70.8,0.0,920.1,15,2.7,103,0.18
2021-07-15T05:00:00Z,2021-07-15T04:00:00Z,PT60M,9.3,-54,13.6,3.7,0,0,0,0,0,0,13.5,67.8,0.0,920.0,15,2.7,95,0.18
2021-07-15T06:00:00Z,2021-07-15T05:00:00Z,PT60M,9.9,-64,8.2,3.7,33,100,12,45,28,45,13.4,65.3,0.0,920.4,28,2.4,85,0.18
2021-07-15T07:00:00Z,2021-07-15T06:00:00Z,PT60M,11.8,-74,3.3,4.1,67,508,137,204,85,511,13.4,59.1,0.0,920.8,43,1.9,75,0.18
2021-07-15T08:00:00Z,2021-07-15T07:00:00Z,PT60M,14.4,-83,4.2,4.5,104,628,277,381,278,787,13.5,51.3,0.0,920.9,64,1.4,64,0.18
2021-07-15T09:00:00Z,2021-07-15T08:00:00Z,PT60M,16.8,-93,0.0,4.8,84,827,495,580,507,945,13.6,45.2,0.0,920.9,100,1.2,53,0.18
2021-07-15T10:00:00Z,2021-07-15T09:00:00Z,PT60M,19.0,-105,0.0,4.9,90,880,650,740,712,976,13.5,39.6,0.0,920.6,120,1.4,42,0.18
2021-07-15T11:00:00Z,2021-07-15T10:00:00Z,PT60M,21.0,-122,0.0,4.7,94,911,770,864,873,979,13.4,34.4,0.0,920.2,119,1.7,32,0.18
2021-07-15T12:00:00Z,2021-07-15T11:00:00Z,PT60M,22.7,-146,0.0,4.5,95,928,846,941,973,972,13.4,30.5,0.0,919.9,116,1.8,24,0.18
2021-07-15T13:00:00Z,2021-07-15T12:00:00Z,PT60M,24.0,178,0.0,4.2,94,935,872,966,1006,969,13.5,27.7,0.0,919.6,118,1.8,21,0.18
2021-07-15T14:00:00Z,2021-07-15T13:00:00Z,PT60M,25.1,144,0.0,4.0,92,931,845,937,968,973,13.7,25.5,0.0,919.2,121,1.5,25,0.18
2021-07-15T15:00:00Z,2021-07-15T14:00:00Z,PT60M,25.9,120,0.0,3.9,89,915,766,855,862,980,13.9,24.2,0.0,918.8,125,1.3,33,0.18
2021-07-15T16:00:00Z,2021-07-15T15:00:00Z,PT60M,26.5,104,0.0,3.9,83,886,645,728,697,977,14.2,23.3,0.0,918.4,123,1.2,43,0.18
2021-07-15T17:00:00Z,2021-07-15T16:00:00Z,PT60M,26.7,93,0.0,4.0,76,836,490,566,489,945,14.6,23.2,0.0,918.2,116,1.2,54,0.18
2021-07-15T18:00:00Z,2021-07-15T17:00:00Z,PT60M,26.3,83,0.0,4.0,65,752,317,383,262,861,14.8,23.9,0.0,918.2,108,1.3,65,0.18
2021-07-15T19:00:00Z,2021-07-15T18:00:00Z,PT60M,24.6,73,0.0,5.1,48,596,148,197,66,507,15.0,28.5,0.0,918.5,95,2.1,76,0.18
2021-07-15T20:00:00Z,2021-07-15T19:00:00Z,PT60M,21.0,64,12.5,6.9,20,168,21,41,16,37,15.4,40.0,0.0,919.1,82,3.5,86,0.18
2021-07-15T21:00:00Z,2021-07-15T20:00:00Z,PT60M,17.6,53,26.8,7.9,0,0,0,0,0,0,15.4,53.0,0.0,919.8,72,3.8,96,0.18
2021-07-15T22:00:00Z,2021-07-15T21:00:00Z,PT60M,15.6,42,0.1,8.4,0,0,0,0,0,0,15.3,62.3,0.0,920.3,54,3.2,104,0.18
2021-07-15T23:00:00Z,2021-07-15T22:00:00Z,PT60M,14.5,29,0.0,8.9,0,0,0,0,0,0,15.5,68.9,0.0,920.4,36,3.1,110,0.18
2021-07-16T00:00:00Z,2021-07-15T23:00:00Z,PT60M,13.9,15,0.0,9.1,0,0,0,0,0,0,16.0,72.9,0.0,920.4,25,2.9,114,0.18
2021-07-16T01:00:00Z,2021-07-16T00:00:00Z,PT60M,13.6,-1,0.0,9.1,0,0,0,0,0,0,16.5,74.2,0.0,920.2,16,2.6,116,0.18
2021-07-16T02:00:00Z,2021-07-16T01:00:00Z,PT60M,13.2,-16,0.0,8.7,0,0,0,0,0,0,16.4,74.3,0.0,920.1,14,2.1,114,0.18
2021-07-16T03:00:00Z,2021-07-16T02:00:00Z,PT60M,12.8,-30,0.0,8.3,0,0,0,0,0,0,16.2,74.1,0.0,920.0,18,1.9,110,0.18
2021-07-16T04:00:00Z,2021-07-16T03:00:00Z,PT60M,12.5,-43,0.5,7.7,0,0,0,0,0,0,15.8,72.4,0.0,919.9,24,1.9,103,0.18
2021-07-16T05:00:00Z,2021-07-16T04:00:00Z,PT60M,12.2,-54,2.4,6.6,0,0,0,0,0,0,15.4,68.9,0.0,919.9,23,1.9,95,0.18
2021-07-16T06:00:00Z,2021-07-16T05:00:00Z,PT60M,12.8,-65,9.1,5.8,22,230,28,51,17,55,15.0,62.5,0.0,920.0,16,1.9,85,0.18
2021-07-16T07:00:00Z,2021-07-16T06:00:00Z,PT60M,14.9,-74,0.0,5.4,50,615,161,211,75,555,14.5,52.8,0.0,920.2,13,1.7,75,0.18
2021-07-16T08:00:00Z,2021-07-16T07:00:00Z,PT60M,17.6,-84,0.0,5.7,65,766,333,399,281,876,14.1,45.4,0.0,920.3,16,1.0,64,0.18
2021-07-16T09:00:00Z,2021-07-16T08:00:00Z,PT60M,20.1,-94,0.0,6.5,75,849,507,582,509,954,13.8,41.2,0.0,920.3,89,0.4,53,0.18
2021-07-16T10:00:00Z,2021-07-16T09:00:00Z,PT60M,22.4,-106,0.0,7.1,81,897,661,742,715,981,13.6,37.2,0.0,920.1,133,0.9,42,0.18
2021-07-16T11:00:00Z,2021-07-16T10:00:00Z,PT60M,24.5,-122,0.0,7.0,85,925,781,865,876,982,13.5,32.6,0.0,919.8,141,1.2,32,0.18
2021-07-16T12:00:00Z,2021-07-16T11:00:00Z,PT60M,26.1,-146,0.0,6.4,87,939,855,942,977,974,13.5,28.5,0.0,919.5,148,1.3,24,0.18
2021-07-16T13:00:00Z,2021-07-16T12:00:00Z,PT60M,27.2,178,0.0,5.6,87,946,881,968,1010,971,13.5,25.1,0.0,919.3,150,1.5,21,0.18
2021-07-16T14:00:00Z,2021-07-16T13:00:00Z,PT60M,28.2,144,0.0,4.7,86,941,852,938,972,975,13.6,22.4,0.0,919.1,148,1.7,25,0.18
2021-07-16T15:00:00Z,2021-07-16T14:00:00Z,PT60M,28.7,120,0.0,4.1,83,925,774,857,866,983,13.7,20.8,0.0,918.9,143,1.9,33,0.18
2021-07-16T16:00:00Z,2021-07-16T15:00:00Z,PT60M,29.1,105,0.0,3.7,79,897,652,730,701,981,13.9,19.8,0.0,918.7,138,1.9,43,0.18
2021-07-16T17:00:00Z,2021-07-16T16:00:00Z,PT60M,29.1,93,0.0,3.5,71,850,497,568,492,953,14.1,19.5,0.0,918.5,133,1.9,54,0.18
2021-07-16T18:00:00Z,2021-07-16T17:00:00Z,PT60M,28.7,83,0.0,3.7,61,771,324,385,264,873,14.1,20.2,0.0,918.4,129,2.0,65,0.18
2021-07-16T19:00:00Z,2021-07-16T18:00:00Z,PT60M,27.0,73,0.0,4.7,45,622,154,198,64,518,14.0,24.0,0.0,918.5,126,2.0,76,0.18
2021-07-16T20:00:00Z,2021-07-16T19:00:00Z,PT60M,23.9,64,1.9,4.2,17,228,26,43,13,35,13.9,27.9,0.0,918.8,108,2.3,86,0.18
